# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Tue Mar 10 14:49:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: CLUE + GALEX (Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  CLUE_FUVmag  CLUE_LUVmag  GALEX_FUVmag  GALEX_NUVmag
0.00015547 -2.00000 8.60000 2.5940451622 2.5873024924    2.594  3.416  3.6753  1.090    7  0.000  0.280    24.17    15.16    10.56     7.93     6.49  4    -1e-30      0.00 7.433e-01 2.565e-01 1.470e-05 2.565e-05 7.026e-05 -1.000 1.637e-04 -3.769 12.027 18.258 11.142 1.580
0.00015547 -2.00000 8.60000 2.5941781998 2.5873056015    2.594  3.454  3.6732  1.043    7  0.000  0.280    26.47    16.49    11.45     8.61     7.05  4    -1e-30      0.00 7.431e-01 2.568e-01 1.465e-05 2.595e-05 7.000e-05 -1.000 1.637e-04 -3.864 12.012 17.903 11.104 1.658
0.00015547 -2.00000 8.60000 2.5943017006 2.5873084873    2.594  3.491  3.6710  0.997    7  0.000  0.280    28.98    17.93    12.40     9.34     7.64  3    -1e-30      0.00 7.429e-01 2.569e-01 1.460e-05 2.620e-05 6.978e-05 -1.000 1.637e-04 -3.958 12.001 17.546 11.070 1.744
0.00015547 -2.00000 8.60000 2.5944163799 2.5873111668    2.594  3.529  3.6688  0.951    7  0.000  0.280    31.72    19.50    13.43    10.13     8.29  3    -1e-30      0.00 7.427e-01 2.572e-01 1.456e-05 2.642e-05 6.959e-05 -1.000 1.636e-04 -4.051 12.025 17.234 11.050 1.846
0.00015547 -2.00000 8.60000 2.5945231915 2.5873136622    2.594  3.566  3.6666  0.905    7  0.000  0.280    34.70    21.19    14.54    10.98     8.99  3    -1e-30      0.00 7.424e-01 2.574e-01 1.453e-05 2.662e-05 6.941e-05 -1.000 1.637e-04 -4.145 12.059 16.918 11.038 1.951
0.00015547 -2.00000 8.60000 2.5946228504 2.5873159902    2.595  3.603  3.6643  0.858    7  0.000  0.280    38.00    23.05    15.76    11.91     9.75  3    -1e-30      0.00 7.422e-01 2.577e-01 1.449e-05 2.679e-05 6.926e-05 -1.000 1.636e-04 -4.238 12.093 16.498 11.033 2.073
0.00015547 -2.00000 8.60000 2.5947163105 2.5873181733    2.595  3.640  3.6620  0.812    7  0.000  0.280    41.60    25.06    17.07    12.92    10.58  3    -1e-30      0.00 7.419e-01 2.580e-01 1.447e-05 2.695e-05 6.913e-05 -1.000 1.637e-04 -4.331 12.123 15.996 11.033 2.203
0.00015547 -2.00000 8.60000 2.5948045254 2.5873202337    2.595  3.677  3.6597  0.766    7  0.000  0.280    45.53    27.24    18.48    14.01    11.48  3    -1e-30      0.00 7.415e-01 2.583e-01 1.444e-05 2.709e-05 6.900e-05 -1.000 1.636e-04 -4.424 12.146 15.407 11.036 2.339
0.00015547 -2.00000 8.60000 2.5948877335 2.5873221770    2.595  3.714  3.6574  0.720    7  0.000  0.280    49.80    29.60    20.01    15.18    12.44  3    -1e-30      0.00 7.411e-01 2.587e-01 1.441e-05 2.722e-05 6.889e-05 -1.000 1.637e-04 -4.515 12.216 15.071 11.082 2.467
0.00015547 -2.00000 8.60000 2.5949668884 2.5873240255    2.595  3.751  3.6550  0.673    7  0.000  0.280    54.50    32.17    21.67    16.46    13.49  3    -1e-30      0.00 7.407e-01 2.591e-01 1.439e-05 2.735e-05 6.878e-05 -1.000 1.636e-04 -4.607 12.424 15.521 11.233 2.567
0.00015547 -2.00000 8.60000 2.5950429440 2.5873258015    2.595  3.788  3.6526  0.627    7  0.000  0.280    59.70    35.01    23.49    17.86    14.65  2    -1e-30      0.00 7.401e-01 2.597e-01 1.437e-05 2.747e-05 6.867e-05 -1.000 1.637e-04 -4.699 12.638 15.985 11.388 2.668
0.00015547 -2.00000 8.60000 2.5951166153 2.5873275217    2.595  3.825  3.6501  0.579    7  0.000  0.280    65.49    38.14    25.49    19.41    15.92  2    -1e-30      0.00 7.394e-01 2.604e-01 1.435e-05 2.759e-05 6.857e-05 -1.000 1.638e-04 -4.793 12.868 16.479 11.556 2.776
0.00015547 -2.00000 8.60000 2.5951883793 2.5873291972    2.595  3.863  3.6476  0.532    7  0.000  0.280    71.89    41.57    27.68    21.10    17.31  2    -1e-30      0.00 7.386e-01 2.612e-01 1.433e-05 2.771e-05 6.846e-05 -1.000 1.637e-04 -4.887 13.124 17.129 11.750 2.883
0.00015547 -2.00000 8.60000 2.5952587128 2.5873308393    2.595  3.900  3.6450  0.484    7  0.000  0.280    78.96    45.34    30.07    22.96    18.83  2    -1e-30      0.00 7.377e-01 2.621e-01 1.431e-05 2.783e-05 6.835e-05 -1.000 1.642e-04 -4.981 13.414 17.859 11.971 2.994
0.00015547 -2.00000 8.60000 2.5953285694 2.5873324701    2.595  3.939  3.6424  0.435    7  0.000  0.280    86.82    49.51    32.70    25.00    20.51  2    -1e-30      0.00 7.367e-01 2.631e-01 1.429e-05 2.795e-05 6.824e-05 -1.000 1.645e-04 -5.077 13.741 18.666 12.221 3.110
0.00015547 -2.00000 8.60000 2.5953984261 2.5873341009    2.595  3.977  3.6397  0.385    7  0.000  0.280    95.66    54.16    35.63    27.27    22.38  2    -1e-30      0.00 7.356e-01 2.642e-01 1.426e-05 2.808e-05 6.813e-05 -1.000 1.639e-04 -5.173 14.093 19.526 12.494 3.236
0.00015547 -2.00000 8.60000 2.5954854488 2.5873361322    2.595  4.026  3.6362  0.323    7  0.000  0.280   108.02    60.60    39.67    30.41    24.97  2    -1e-30      0.00 7.341e-01 2.657e-01 1.423e-05 2.826e-05 6.798e-05 -1.000 1.636e-04 -5.294 14.608 20.684 12.923 3.395
0.00015547 -2.00000 8.60000 2.5955724716 2.5873381633    2.595  4.073  3.6327  0.262    7  0.000  0.280   121.77    67.71    44.10    33.87    27.81  2    -1e-30      0.00 7.326e-01 2.673e-01 1.420e-05 2.843e-05 6.783e-05 -1.000 1.636e-04 -5.413 15.144 21.815 13.376 3.555
0.00015547 -2.00000 8.60000 2.5956768990 2.5873406005    2.596  4.125  3.6287  0.194    7  0.000  0.280   139.01    76.54    49.58    38.14    31.33  2    -1e-30      0.00 7.309e-01 2.689e-01 1.416e-05 2.863e-05 6.765e-05 -1.000 1.636e-04 -5.542 15.816 22.907 13.976 3.745
0.00015547 -2.00000 8.60000 2.5958461761 2.5873445507    2.596  4.137  3.6279  0.179    7  0.000  0.280   143.29    78.72    50.92    39.20    32.20  2    -1e-30      0.00 7.293e-01 2.705e-01 1.413e-05 2.882e-05 6.749e-05 -1.000 1.637e-04 -5.573 15.975 23.035 14.129 3.782
0.00015547 -2.00000 8.60000 2.5958654881 2.5873450013    2.596  4.101  3.6306  0.226    7  0.000  0.280   130.74    72.32    46.96    36.10    29.65  2    -1e-30      0.00 7.293e-01 2.706e-01 1.413e-05 2.883e-05 6.749e-05 -1.000 1.636e-04 -5.483 15.476 22.486 13.661 3.652
0.00015547 -2.00000 8.60000 2.5958704948 2.5873451182    2.596  4.062  3.6337  0.277    7  0.000  0.280   118.13    65.84    42.93    32.96    27.06  2    -1e-30      0.00 7.293e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.636e-04 -5.384 14.989 21.498 13.244 3.506
0.00015547 -2.00000 8.60000 2.5958738327 2.5873451960    2.596  4.023  3.6366  0.328    7  0.000  0.280   106.99    60.07    39.33    30.15    24.75  2    -1e-30      0.00 7.293e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.636e-04 -5.287 14.540 20.542 12.864 3.369
0.00015547 -2.00000 8.60000 2.5958757401 2.5873452405    2.596  3.992  3.6389  0.368    7  0.000  0.280    98.99    55.90    36.72    28.12    23.08  2    -1e-30      0.00 7.293e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.637e-04 -5.210 14.209 19.801 12.588 3.268
0.00015547 -2.00000 8.60000 2.5958774090 2.5873452795    2.596  3.959  3.6411  0.409    7  0.000  0.280    91.31    51.87    34.19    26.16    21.46  2    -1e-30      0.00 7.293e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.636e-04 -5.129 13.903 19.072 12.344 3.166
0.00015547 -2.00000 8.60000 2.5958788395 2.5873453129    2.596  3.934  3.6429  0.442    7  0.000  0.280    85.65    48.89    32.31    24.70    20.26  2    -1e-30      0.00 7.292e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.637e-04 -5.064 13.682 18.527 12.175 3.087
0.00015547 -2.00000 8.60000 2.5958805084 2.5873453518    2.596  3.904  3.6449  0.480    7  0.000  0.280    79.54    45.65    30.26    23.11    18.96  2    -1e-30      0.00 7.292e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.637e-04 -4.989 13.431 17.904 11.983 2.998
0.00015547 -2.00000 8.60000 2.5958845615 2.5873454464    2.596  3.913  3.6444  0.468    7  0.000  0.280    81.36    46.62    30.88    23.58    19.35  2    -1e-30      0.00 7.292e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.637e-04 -5.013 13.498 18.074 12.034 3.020
0.00015547 -2.00000 8.60000 2.5958869457 2.5873455020    2.596  3.919  3.6440  0.462    7  0.000  0.280    82.46    47.20    31.25    23.87    19.58  2    -1e-30      0.00 7.292e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.638e-04 -5.027 13.538 18.175 12.064 3.033
0.00015547 -2.00000 8.60000 2.5958950520 2.5873456911    2.596  3.963  3.6409  0.405    7  0.000  0.280    92.16    52.32    34.47    26.38    21.65  2    -1e-30      0.00 7.292e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.636e-04 -5.139 13.930 19.139 12.363 3.174
0.00015547 -2.00000 8.60000 2.5959002972 2.5873458135    2.596  3.985  3.6394  0.376    7  0.770  0.280    97.40    55.07    36.20    27.72    22.75  2    -1e-30      0.00 7.292e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.636e-04 -5.194 14.138 19.639 12.529 3.245
0.00015547 -2.00000 8.60000 2.5959064960 2.5873459582    2.596  4.000  3.6383  0.358    7  0.770  0.280   100.99    56.94    37.38    28.63    23.50  2    -1e-30      0.00 7.292e-01 2.706e-01 1.413e-05 2.883e-05 6.748e-05 -1.000 1.636e-04 -5.230 14.287 19.979 12.652 3.291
0.00015547 -2.00000 8.60000 2.5959091187 2.5873460194    2.596  4.000  3.6361  0.349    8  0.770  0.297   102.75    57.86    37.95    29.08    23.87  2 -2.12e-06      0.00 7.292e-01 2.706e-01 1.511e-05 2.884e-05 6.798e-05 -1.000 1.083e-04 -5.230 14.588 20.594 12.920 3.423
0.00015547 -2.00000 8.60000 2.5959095955 2.5873460305    2.595  4.166  3.6233  0.131    8  0.770  0.296   157.19    85.76    55.26    42.59    34.99  2 -4.57e-06      0.00 7.292e-01 2.706e-01 1.511e-05 2.884e-05 6.798e-05 -1.000 1.083e-04 -5.645 16.798 23.642 14.937 4.032
0.00015547 -2.00000 8.60000 2.5959095955 2.5873460305    2.595  4.160  3.6238  0.140    8  0.770  0.296   154.59    84.45    54.45    41.96    34.47  2 -4.43e-06      0.00 7.292e-01 2.706e-01 1.511e-05 2.884e-05 6.798e-05 -1.000 1.082e-04 -5.629 16.702 23.570 14.845 4.009
0.00015547 -2.00000 8.60000 2.5959105492 2.5873460527    2.594  4.053  3.6319  0.278    8  0.770  0.297   117.87    65.70    42.85    32.89    27.01  2  -2.7e-06      0.00 7.292e-01 2.706e-01 1.512e-05 2.884e-05 6.798e-05 -1.000 1.083e-04 -5.363 15.238 21.967 13.472 3.626
0.00015547 -2.00000 8.60000 2.5959119797 2.5873460861    2.592  3.883  3.6448  0.500    8  0.770  0.297    76.42    44.00    29.22    22.30    18.29  2 -1.27e-06      0.00 7.292e-01 2.706e-01 1.514e-05 2.884e-05 6.798e-05 -1.000 1.083e-04 -4.937 13.425 17.840 11.990 3.024
0.00015547 -2.00000 8.60000 2.5959141254 2.5873461362    2.590  3.893  3.6440  0.486    8  0.770  0.297    78.61    45.17    29.95    22.87    18.76  2 -1.33e-06      0.00 7.292e-01 2.706e-01 1.516e-05 2.884e-05 6.799e-05 -1.000 1.084e-04 -4.964 13.535 18.107 12.076 3.066
0.00015547 -2.00000 8.60000 2.5959169865 2.5873462029    2.587  3.950  3.6396  0.411    8  0.770  0.298    90.95    51.69    34.07    26.07    21.39  2 -1.71e-06      0.00 7.292e-01 2.706e-01 1.519e-05 2.884e-05 6.799e-05 -1.000 1.084e-04 -5.105 14.094 19.462 12.510 3.273
0.00015547 -2.00000 8.60000 2.5959205627 2.5873462864    2.582  3.997  3.6359  0.348    8  0.770  0.298   102.77    57.88    37.96    29.09    23.88  2 -2.11e-06      0.00 7.292e-01 2.706e-01 1.522e-05 2.884e-05 6.799e-05 -1.000 1.084e-04 -5.224 14.633 20.679 12.961 3.446
0.00015547 -2.00000 8.60000 2.5959248543 2.5873463865    2.577  4.031  3.6332  0.303    8  0.770  0.299   112.08    62.72    40.98    31.45    25.82  2 -2.46e-06      0.00 7.292e-01 2.706e-01 1.526e-05 2.884e-05 6.800e-05 -1.000 1.085e-04 -5.307 15.038 21.542 13.304 3.573
0.00015547 -2.00000 8.60000 2.5959298611 2.5873465033    2.571  4.054  3.6313  0.271    8  0.770  0.300   119.26    66.44    43.30    33.25    27.30  2 -2.74e-06      0.00 7.292e-01 2.706e-01 1.532e-05 2.884e-05 6.800e-05 -1.000 1.086e-04 -5.365 15.343 22.167 13.564 3.668
0.00015547 -2.00000 8.60000 2.5959358215 2.5873466424    2.564  4.074  3.6296  0.244    8  0.771  0.301   125.73    69.76    45.36    34.87    28.63  2 -3.01e-06      0.00 7.292e-01 2.706e-01 1.537e-05 2.884e-05 6.801e-05 -1.000 1.086e-04 -5.414 15.618 22.647 13.808 3.751
0.00015547 -2.00000 8.60000 2.5959427357 2.5873468037    2.556  4.094  3.6279  0.216    8  0.771  0.303   132.69    73.33    47.57    36.60    30.06  2 -3.31e-06      0.00 7.292e-01 2.706e-01 1.544e-05 2.884e-05 6.802e-05 -1.000 1.087e-04 -5.464 15.930 22.949 14.105 3.835
0.00015547 -2.00000 8.60000 2.5959429741 2.5873468093    2.556  4.340  3.6091 -0.106    8  0.771  0.304   249.11   131.28    82.96    64.38    52.94  1 -1.08e-05      0.00 7.292e-01 2.706e-01 1.550e-05 2.884e-05 6.802e-05 -1.000 1.087e-04 -6.081 19.039 24.705 17.294 4.541
0.00015547 -2.00000 8.60000 2.5959434509 2.5873468204    2.555  4.253  3.6157  0.007    8  0.771  0.309   199.43   106.88    68.17    52.74    43.35  2 -7.06e-06      0.00 7.292e-01 2.707e-01 1.577e-05 2.884e-05 6.805e-05 -1.000 1.090e-04 -5.862 18.262 24.537 16.411 4.409
0.00015547 -2.00000 8.60000 2.5959446430 2.5873468482    2.554  4.145  3.6239  0.147    8  0.771  0.319   151.62    82.95    53.51    41.25    33.88  2 -4.22e-06      0.00 7.292e-01 2.707e-01 1.631e-05 2.884e-05 6.811e-05 -1.000 1.097e-04 -5.593 16.696 23.567 14.843 4.029
0.00015547 -2.00000 8.60000 2.5959467888 2.5873468983    2.551  3.973  3.6369  0.371    8  0.771  0.336    97.83    55.33    36.35    27.85    22.86  2 -1.92e-06      0.00 7.292e-01 2.707e-01 1.717e-05 2.884e-05 6.821e-05 -1.000 1.106e-04 -5.163 14.484 20.324 12.841 3.415
0.00015547 -2.00000 8.60000 2.5959494114 2.5873469595    2.547  3.980  3.6363  0.362    8  0.771  0.359    99.66    56.29    36.95    28.32    23.24  2 -1.98e-06      0.00 7.292e-01 2.707e-01 1.839e-05 2.883e-05 6.835e-05 -1.000 1.120e-04 -5.180 14.576 20.525 12.918 3.446
0.00015547 -2.00000 8.60000 2.5959532261 2.5873470485    2.543  4.032  3.6322  0.292    8  0.771  0.389   114.03    63.75    41.61    31.96    26.23  2 -2.51e-06      0.00 7.292e-01 2.707e-01 2.000e-05 2.883e-05 6.853e-05 -1.000 1.138e-04 -5.309 15.205 21.866 13.451 3.642
0.00015547 -2.00000 8.60000 2.5959579945 2.5873471597    2.537  4.073  3.6288  0.237    8  0.771  0.427   127.06    70.46    45.78    35.21    28.91  2 -3.04e-06      0.00 7.292e-01 2.707e-01 2.204e-05 2.883e-05 6.875e-05 -1.000 1.160e-04 -5.412 15.765 22.781 13.951 3.806
0.00015547 -2.00000 8.60000 2.5959637165 2.5873472932    2.529  4.099  3.6266  0.201    8  0.772  0.474   136.25    75.16    48.69    37.49    30.79  2 -3.43e-06      0.00 7.292e-01 2.707e-01 2.453e-05 2.883e-05 6.903e-05 -1.000 1.188e-04 -5.477 16.176 23.163 14.344 3.916
0.00015547 -2.00000 8.60000 2.5959703922 2.5873474490    2.521  4.114  3.6251  0.178    8  0.772  0.529   142.15    78.16    50.54    38.94    31.98  2 -3.69e-06      0.00 7.291e-01 2.708e-01 2.750e-05 2.883e-05 6.936e-05 -1.000 1.221e-04 -5.514 16.451 23.379 14.610 3.990
0.00015547 -2.00000 8.60000 2.5959784985 2.5873476381    2.510  4.123  3.6240  0.162    8  0.772  0.592   146.48    80.36    51.90    40.01    32.86  2 -3.88e-06      0.00 7.291e-01 2.708e-01 3.097e-05 2.883e-05 6.975e-05 -1.000 1.259e-04 -5.539 16.661 23.541 14.815 4.049
0.00015547 -2.00000 8.60000 2.5959875584 2.5873478495    2.499  4.132  3.6230  0.148    8  0.772  0.664   150.59    82.44    53.17    41.01    33.69  2 -4.06e-06      0.00 7.290e-01 2.708e-01 3.496e-05 2.883e-05 7.020e-05 -1.000 1.304e-04 -5.560 16.864 23.694 15.013 4.108
0.00015547 -2.00000 8.60000 2.5959877968 2.5873478551    2.498  4.379  3.6037 -0.177    8  0.772  0.671   284.27   148.20    93.09    72.43    59.57  1 -1.34e-05      0.00 7.290e-01 2.708e-01 3.535e-05 2.883e-05 7.022e-05 -1.000 1.308e-04 -6.178 19.603 24.756 17.982 4.707
0.00015547 -2.00000 8.60000 2.5959885120 2.5873478718    2.497  4.292  3.6104 -0.063    8  0.772  0.702   227.33   120.57    76.44    59.29    48.75  1 -8.75e-06      0.00 7.290e-01 2.708e-01 3.701e-05 2.883e-05 7.033e-05 -1.000 1.326e-04 -5.960 18.991 24.790 17.217 4.591
0.00015547 -2.00000 8.60000 2.5959899426 2.5873479051    2.495  4.184  3.6188  0.078    8  0.772  0.762   172.48    93.44    59.93    46.31    38.05  2 -5.21e-06      0.00 7.290e-01 2.709e-01 4.030e-05 2.883e-05 7.056e-05 -1.000 1.360e-04 -5.690 17.671 24.250 15.805 4.309
0.00015547 -2.00000 8.60000 2.5959923267 2.5873479608    2.491  4.012  3.6321  0.303    8  0.772  0.852   110.93    62.18    40.61    31.20    25.61  2 -2.34e-06      0.00 7.290e-01 2.709e-01 4.533e-05 2.883e-05 7.091e-05 -1.000 1.414e-04 -5.259 15.226 21.869 13.477 3.679
0.00015547 -2.00000 8.60000 2.5959956646 2.5873480386    2.486  4.016  3.6316  0.296    8  0.773  0.971   112.53    63.01    41.13    31.60    25.94  2 -2.39e-06      0.00 7.289e-01 2.710e-01 5.199e-05 2.883e-05 7.137e-05 -1.000 1.486e-04 -5.270 15.312 22.043 13.553 3.708
0.00015547 -2.00000 8.60000 2.5959999561 2.5873481388    2.479  4.066  3.6274  0.228    8  0.773  1.110   128.38    71.16    46.19    35.56    29.20  2 -3.01e-06      0.00 7.288e-01 2.710e-01 5.992e-05 2.882e-05 7.194e-05  5.833 1.571e-04 -5.395 17.702 18.159 16.451 4.432
0.00015547 -2.00000 8.60000 2.5960054398 2.5873482667    2.471  4.105  3.6240  0.174    8  0.773  1.258   142.45    78.32    50.62    39.03    32.05  2 -3.62e-06      0.00 7.288e-01 2.711e-01 6.850e-05 2.882e-05 7.259e-05  6.206 1.663e-04 -5.491 18.022 18.517 16.827 4.520
0.00015547 -2.00000 8.60000 2.5960123539 2.5873484280    2.460  4.127  3.6218  0.141    8  0.773  1.398   151.98    83.15    53.59    41.36    33.97  2 -4.04e-06      0.00 7.287e-01 2.711e-01 7.683e-05 2.882e-05 7.326e-05  6.398 1.753e-04 -5.549 18.236 18.754 17.078 4.582
0.00015547 -2.00000 8.60000 2.5960204601 2.5873486171    2.448  4.139  3.6204  0.121    8  0.773  1.509   157.66    86.00    55.34    42.74    35.10  2 -4.29e-06      0.00 7.286e-01 2.712e-01 8.363e-05 2.882e-05 7.390e-05  6.509 1.827e-04 -5.577 18.374 18.906 17.241 4.627
0.00015547 -2.00000 8.60000 2.5960297585 2.5873488341    2.433  4.145  3.6193  0.109    8  0.774  1.564   161.39    87.88    56.48    43.65    35.85  2 -4.44e-06      0.00 7.286e-01 2.712e-01 8.730e-05 2.882e-05 7.442e-05  6.556 1.869e-04 -5.592 18.484 19.032 17.364 4.664
0.00015547 -2.00000 8.60000 2.5960407257 2.5873490899    2.417  4.149  3.6183  0.097    8  0.774  1.532   164.71    89.53    57.49    44.45    36.51  2 -4.56e-06      0.00 7.286e-01 2.712e-01 8.582e-05 2.882e-05 7.471e-05  6.532 1.856e-04 -5.603 18.594 19.160 17.485 4.702
0.00015547 -2.00000 8.60000 2.5960409641 2.5873490955    2.416  4.397  3.5982 -0.231    8  0.774  2.703   313.71   162.05   101.31    79.02    64.99  0 -1.52e-05      0.00 7.280e-01 2.718e-01 1.593e-04 2.879e-05 7.861e-05  7.060 2.633e-04 -6.222 19.985 20.944 18.986 4.801
0.00015547 -2.00000 8.60000 2.5960416794 2.5873491122    2.414  4.310  3.6051 -0.117    8  0.774  2.733   250.58   131.76    83.14    64.65    53.15  1 -9.89e-06      0.00 7.280e-01 2.718e-01 1.613e-04 2.879e-05 7.870e-05  7.069 2.654e-04 -6.005 19.508 20.348 18.483 4.801
0.00015547 -2.00000 8.60000 2.5960433483 2.5873491511    2.411  4.203  3.6137  0.025    8  0.774  2.793   189.87   102.05    65.14    50.47    41.46  1 -5.89e-06      0.00 7.279e-01 2.718e-01 1.652e-04 2.879e-05 7.887e-05  7.084 2.694e-04 -5.736 18.892 19.606 17.791 4.761
0.00015547 -2.00000 8.60000 2.5960462093 2.5873492179    2.407  4.031  3.6275  0.250    8  0.774  2.881   121.82    67.82    44.09    33.96    27.87  2 -2.65e-06      0.00 7.279e-01 2.718e-01 1.710e-04 2.879e-05 7.914e-05  7.107 2.755e-04 -5.308 17.527 18.028 16.231 4.446
0.00015547 -2.00000 8.60000 2.5960500240 2.5873493069    2.400  4.035  3.6269  0.243    8  0.774  2.992   123.52    68.70    44.63    34.38    28.22  2  -2.7e-06      0.00 7.278e-01 2.719e-01 1.784e-04 2.879e-05 7.948e-05  7.133 2.833e-04 -5.317 17.533 18.056 16.235 4.454
0.00015547 -2.00000 8.60000 2.5960550308 2.5873494237    2.391  4.085  3.6225  0.174    8  0.774  3.115   141.32    77.76    50.23    38.78    31.83  2 -3.41e-06      0.00 7.278e-01 2.719e-01 1.867e-04 2.879e-05 7.989e-05  7.162 2.921e-04 -5.442 17.896 18.490 16.651 4.550
0.00015547 -2.00000 8.60000 2.5960614681 2.5873495738    2.379  4.123  3.6188  0.119    8  0.775  3.231   157.23    85.78    55.17    42.65    35.02  2 -4.09e-06      0.00 7.277e-01 2.720e-01 1.947e-04 2.879e-05 8.032e-05  7.187 3.005e-04 -5.537 18.197 18.862 16.990 4.627
0.00015547 -2.00000 8.60000 2.5960693359 2.5873497574    2.366  4.146  3.6163  0.083    8  0.775  3.315   168.30    91.31    58.55    45.32    37.22  1 -4.58e-06      0.00 7.277e-01 2.720e-01 2.007e-04 2.879e-05 8.071e-05  7.205 3.069e-04 -5.594 18.416 19.142 17.230 4.681
0.00015547 -2.00000 8.60000 2.5960786343 2.5873499743    2.349  4.157  3.6146  0.062    8  0.775  3.334   175.26    94.76    60.65    46.99    38.59  1 -4.87e-06      0.00 7.277e-01 2.720e-01 2.025e-04 2.879e-05 8.099e-05  7.210 3.090e-04 -5.624 18.583 19.344 17.416 4.728
0.00015547 -2.00000 8.60000 2.5960896015 2.5873502302    2.331  4.164  3.6132  0.047    8  0.775  3.245   180.24    97.22    62.14    48.17    39.56  1 -5.06e-06      0.00 7.277e-01 2.720e-01 1.973e-04 2.879e-05 8.106e-05  7.194 3.037e-04 -5.639 18.760 19.536 17.619 4.783
0.00015547 -2.00000 8.60000 2.5961022377 2.5873505250    2.309  4.168  3.6118  0.032    8  0.776  2.994   184.90    99.51    63.53    49.28    40.47  1 -5.22e-06      0.00 7.278e-01 2.719e-01 1.814e-04 2.879e-05 8.079e-05  7.141 2.875e-04 -5.651 19.011 19.775 17.909 4.864
0.00015547 -2.00000 8.60000 2.5961024761 2.5873505305    2.308  4.416  3.5904 -0.301    8  0.776  5.698   356.79   181.92   113.03    88.46    72.75  0 -1.75e-05      0.00 7.264e-01 2.731e-01 3.807e-04 2.874e-05 8.909e-05  7.556 4.963e-04 -6.271 20.287 21.521 19.284 4.777
0.00015547 -2.00000 8.60000 2.5961034298 2.5873505528    2.306  4.330  3.5978 -0.186    8  0.776  5.721   284.25   147.66    92.61    72.26    59.40  0 -1.14e-05      0.00 7.264e-01 2.731e-01 3.825e-04 2.874e-05 8.913e-05  7.559 4.980e-04 -6.055 19.732 20.838 18.701 4.796
0.00015547 -2.00000 8.60000 2.5961050987 2.5873505917    2.303  4.223  3.6068 -0.044    8  0.776  5.766   214.70   114.13    72.41    56.28    46.24  1  -6.8e-06      0.00 7.264e-01 2.731e-01 3.859e-04 2.874e-05 8.923e-05  7.563 5.015e-04 -5.788 19.109 20.070 17.996 4.812
0.00015547 -2.00000 8.60000 2.5961079597 2.5873506584    2.297  4.052  3.6213  0.184    8  0.776  5.830   137.03    75.58    48.85    37.75    30.98  2 -3.06e-06      0.00 7.263e-01 2.731e-01 3.908e-04 2.874e-05 8.937e-05  7.570 5.066e-04 -5.361 17.777 18.453 16.483 4.590
0.00015547 -2.00000 8.60000 2.5961122513 2.5873507586    2.289  4.055  3.6206  0.177    8  0.776  5.906   138.81    76.48    49.40    38.18    31.33  1 -3.11e-06      0.00 7.263e-01 2.732e-01 3.966e-04 2.874e-05 8.953e-05  7.577 5.126e-04 -5.369 17.838 18.520 16.552 4.610
0.00015547 -2.00000 8.60000 2.5961174965 2.5873508809    2.278  4.105  3.6159  0.106    8  0.776  5.979   159.27    86.76    55.71    43.15    35.42  1 -3.92e-06      0.00 7.263e-01 2.732e-01 4.022e-04 2.874e-05 8.970e-05  7.585 5.185e-04 -5.492 18.309 19.085 17.085 4.716
